input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
construction company in alabama,https://www.google.com/maps?cid=2759501442225738228,JGS Construction,Construction company,"250 Commerce St Suite 310, Montgomery, AL 36104",null,null,www.jgsconstruction.com/,(334) 245-5884,,0,4.300000,null,32.381294,-86.312452,2759501442225738228,,,https://search.google.com/local/reviews?placeid=ChIJ6frVsHGBjogR9BEL9fC3SyY&authuser=0&hl=en&gl=US,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I5arjZWULz5mVEUjqX4Cgg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=9.500498&pitch=0&thumbfov=100,,,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,info@jgsconstruction.com
construction company in alabama,https://www.google.com/maps?cid=15481073964553640627,Whatley Construction Co.,Construction company,"710 Fox Run Pkwy, Opelika, AL 36801",null,null,www.whatleyconstruction.com/,(334) 745-2583,,0,5.000000,null,32.646918,-85.355657,15481073964553640627,,,https://search.google.com/local/reviews?placeid=ChIJD9g7p1iTjIgRs5rEnr_S19Y&authuser=0&hl=en&gl=US,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QwYlfwzXoYQgqvCaW9V-uQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=268.49033&pitch=0&thumbfov=100,,,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,estimating@whatleyconstruction.com
construction company in alabama,https://www.google.com/maps?cid=492123114055339169,Toles Construction,Custom home builder,"8121 Old Federal Rd, Montgomery, AL 36117",null,null,www.tolesbuilders.com/,(334) 277-1134,,0,4.400000,null,32.341967,-86.172517,492123114055339169,,,https://search.google.com/local/reviews?placeid=ChIJ4atV9IAsjIgRoQwHZ11f1AY&authuser=0&hl=en&gl=US,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NOf_JGjS_Qk1KPShTQbGyg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=14.698913&pitch=0&thumbfov=100,,,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
construction company in alabama,https://www.google.com/maps?cid=11091320599750670361,Liberty Construction Services,Construction company,"5629 Miller Industrial Blvd, Birmingham, AL 35210",null,null,libertycs.net/,(205) 536-8999,,0,4.800000,null,33.584655,-86.633837,11091320599750670361,,,https://search.google.com/local/reviews?placeid=ChIJbYKKS5ANiYgRGXgcNlJJ7Jk&authuser=0&hl=en&gl=US,,,,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,info@libertycs.net
construction company in alabama,https://www.google.com/maps?cid=7097663005129294004,Perdue Construction Company,General contractor,"1800 Willow Springs Rd, Wetumpka, AL 36093",null,null,,(334) 244-0751,,0,5.000000,null,32.479509,-86.158409,7097663005129294004,,,https://search.google.com/local/reviews?placeid=ChIJz-WuJNsrjIgRtMAp7OX2f2I&authuser=0&hl=en&gl=US,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_beaeYDIdlGwzfv2ZDEbGg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=175.93752&pitch=0&thumbfov=100,,,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
construction company in alabama,https://www.google.com/maps?cid=13210071959287621689,Newell Construction,Construction company,"2081 Columbiana Rd, Vestavia Hills, AL 35216",null,null,newellpe.com/,(205) 919-2556,,0,4.600000,null,33.435467,-86.809748,13210071959287621689,,,https://search.google.com/local/reviews?placeid=ChIJmdQOkUUZiYgROeiv_nSaU7c&authuser=0&hl=en&gl=US,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W7zC_6OpiQer0SFAWbckbA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=160.16237&pitch=0&thumbfov=100,,,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
construction company in alabama,https://www.google.com/maps?cid=14286068380431318021,Hughes Construction Services LLC,General contractor,"11083 AL-27, Ozark, AL 36360",null,null,www.hughesconstructionservices.com/,(334) 795-8100,,0,5.000000,null,31.471563,-85.468830,14286068380431318021,,,https://search.google.com/local/reviews?placeid=ChIJ-aTEwZGDkogRBXyMTIBPQsY&authuser=0&hl=en&gl=US,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dXAhF_x2V6_46gBXb5nQqw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=317.3594&pitch=0&thumbfov=100,,,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
construction company in alabama,https://www.google.com/maps?cid=10172169881501562739,Hancock Construction,Construction company,"2828 Old 280 Ct suite 200, Vestavia Hills, AL 35243",null,null,hancockbuilt.com/,(205) 497-3284,,0,4.300000,null,33.426714,-86.729896,10172169881501562739,,,https://search.google.com/local/reviews?placeid=ChIJVwdZL0IXiYgRc_fT3ZzOKo0&authuser=0&hl=en&gl=US,,,,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,"ryan@hancockbuilt.com, mark@hancockbuilt.com"
construction company in alabama,https://www.google.com/maps?cid=4777483074105790079,Lake Martin Signature Construction,Construction company,"755 Lee St, Alexander City, AL 35010",null,null,www.lakemartinsignatureconstruction.com/,(256) 392-5577,,0,5.000000,null,32.937718,-85.962990,4777483074105790079,,,https://search.google.com/local/reviews?placeid=ChIJZT2qkawNjIgRf06EMIsHTUI&authuser=0&hl=en&gl=US,,,,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,drewmcgreer@gmail.com
construction company in alabama,https://www.google.com/maps?cid=6760223237739274504,"J & B Construction, Llc",Roofing contractor,"4765 Co Hwy 1, Cleveland, AL 35049",null,null,jbroofers.com/?utm_source=omg-gbp&utm_medium=webclick,(205) 353-7799,,0,4.700000,null,33.959118,-86.562130,6760223237739274504,,,https://search.google.com/local/reviews?placeid=ChIJ-TYiuMeXiYgRCGHKrzcj0V0&authuser=0&hl=en&gl=US,,,,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,jbconstructionllc@gmail.com
construction company in alabama,https://www.google.com/maps?cid=4641559543428067638,Legendary Construction,Construction company,,null,null,legendaryconstruction.llc/,(251) 219-8586,,0,5.000000,null,32.576226,-86.680736,4641559543428067638,,,https://search.google.com/local/reviews?placeid=ChIJESiP1AsvE0ERNrHaDdAhakA&authuser=0&hl=en&gl=US,,,,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,legendaryconstructionllc.ac@gmail.com
construction company in alabama,https://www.google.com/maps?cid=1281909252727365508,"Wyatt General Contractor, LLC",Construction company,"631 28th St N, Birmingham, AL 35203",null,null,www.wyattbuilds.com/,(205) 985-0121,,0,5.000000,null,33.525544,-86.798259,1281909252727365508,,,https://search.google.com/local/reviews?placeid=ChIJp72lQlYiiYgRhN8Za6xByhE&authuser=0&hl=en&gl=US,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NzaLy0zeIKFuPpPbhIB2nA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=69.133675&pitch=0&thumbfov=100,,,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
construction company in alabama,https://www.google.com/maps?cid=5220748354865595493,Stone Building Co,General contractor,"8011 Liberty Pkwy, Vestavia Hills, AL 35242",null,null,stonebuilding.com/,(205) 328-8300,,0,4.000000,null,33.479231,-86.703849,5220748354865595493,,,https://search.google.com/local/reviews?placeid=ChIJQQ69wrQbiYgRZQR40ffSc0g&authuser=0&hl=en&gl=US,,,,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
construction company in alabama,https://www.google.com/maps?cid=17186179087576816517,Hammer Construction,Construction company,"4 W English St Smsn, Samson, AL 36477",null,null,hammer-lgc.com/,(334) 898-2700,,0,5.000000,null,31.120049,-86.049392,17186179087576816517,,,https://search.google.com/local/reviews?placeid=ChIJ33FOjHw8kogRhVtD6dKSge4&authuser=0&hl=en&gl=US,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8j0cZfLCAnFbPDaEeqKDUw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=308.55682&pitch=0&thumbfov=100,,,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
construction company in alabama,https://www.google.com/maps?cid=10870127240927695556,Kelly Construction Co,Construction company,"1860 Woodlands Industrial Dr, Trussville, AL 35173",null,null,kellyroadbuilders.com/,(205) 957-2484,,0,3.800000,null,33.556172,-86.620720,10870127240927695556,,,https://search.google.com/local/reviews?placeid=ChIJb46xCmISiYgRxNLKGiJz2pY&authuser=0&hl=en&gl=US,,,,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
construction company in alabama,https://www.google.com/maps?cid=1938544167084211384,Shelby General Contractors,General contractor,"3120 4th Ave S, Birmingham, AL 35233",null,null,shelbygc.com/,(205) 961-4899,,0,4.400000,null,33.517060,-86.786130,1938544167084211384,,,https://search.google.com/local/reviews?placeid=ChIJp_CvzbMbiYgRuLx1LKYX5xo&authuser=0&hl=en&gl=US,,,,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,info@shelbygc.com
construction company in alabama,https://www.google.com/maps?cid=8158471586287387457,GFC Construction Inc,General contractor,"10474 Hwy 82 E, Duncanville, AL 35456",null,null,,(205) 758-1948,,0,4.100000,null,33.123812,-87.481501,8158471586287387457,,,https://search.google.com/local/reviews?placeid=ChIJte4AzsGriIgRQQPHqq62OHE&authuser=0&hl=en&gl=US,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kgW2o5Y_0yYRMW4tCydDaA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=65.41783&pitch=0&thumbfov=100,,,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
construction company in alabama,https://www.google.com/maps?cid=2798493782716169576,Wiregrass Construction - Montgomery Office,Asphalt contractor,"1342 Carmichael Way, Montgomery, AL 36106",null,null,www.wiregrassconstruction.com/,(334) 356-2560,,0,4.100000,null,32.356319,-86.238946,2798493782716169576,,,https://search.google.com/local/reviews?placeid=ChIJk1MpLGYqjIgRaL3vsEQ_1iY&authuser=0&hl=en&gl=US,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2lNJdWj4eGqb1daUZ50kIg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=105.48418&pitch=0&thumbfov=100,,,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
